date,hour,station,ridership,day_of_week,is_weekend,is_peak,previous_hour_demand,previous_day_demand,rolling_3hr_demand,demand_change,hour_sin,hour_cos,day_sin,day_cos
2025-08-14,18,Krishnarajapura,1807,3,0,1,1801.0,1478.0,1719.3333333333333,6.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2025-08-14,19,Krishnarajapura,1829,3,0,1,1807.0,1689.0,1812.3333333333333,22.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419
2025-08-14,20,Krishnarajapura,1575,3,0,1,1829.0,1294.0,1737.0,-254.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2025-08-14,21,Krishnarajapura,1086,3,0,0,1575.0,1001.0,1496.6666666666667,-489.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419
2025-08-14,22,Krishnarajapura,624,3,0,0,1086.0,512.0,1095.0,-462.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2025-08-14,23,Krishnarajapura,55,3,0,0,624.0,41.0,588.3333333333334,-569.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419
2025-08-02,0,Mahatma Gandhi Road,0,5,1,0,367.0,0.0,546.3333333333334,-367.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146
2025-08-02,1,Mahatma Gandhi Road,0,5,1,0,0.0,0.0,122.33333333333333,0.0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146
2025-08-02,2,Mahatma Gandhi Road,0,5,1,0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2025-08-02,3,Mahatma Gandhi Road,0,5,1,0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
2025-08-02,4,Mahatma Gandhi Road,1,5,1,0,0.0,0.0,0.3333333333333333,1.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2025-08-02,5,Mahatma Gandhi Road,21,5,1,0,1.0,8.0,7.333333333333333,20.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146
2025-08-02,6,Mahatma Gandhi Road,60,5,1,0,21.0,55.0,27.333333333333332,39.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
